Comment,Published At,Like Count,Reply Count,Video Title
Let me breakdown the issue to understand more clearly.,2025-05-12T10:29:44Z,1,1,3_meanings_of_break_down_shorts_englishlearning
Reply: Nice example sentence! Make sure to separate the phrasal verb like this: &#39;break down&#39; 😊,2025-05-12T10:46:52Z,1,0,3_meanings_of_break_down_shorts_englishlearning
Break down over smth<br>Break down<br>Break down into<br>Those are the verbs!!!<br><br>Break down= stop working.<br>All other meaning in the examples are not &quot;break down&quot;. They are &quot;break down with&quot; and &#39;break down with&quot;. 😤,2025-05-12T10:21:31Z,1,1,3_meanings_of_break_down_shorts_englishlearning
Reply: I can&#39;t agree with you. At the begining the man clearly says &#39;Let&#39;s find out the meaning of a frasal verb&#39; break down&#39;<br>Please kindly check the meaning of a &#39;frasal verb&#39;. It&#39;s not the same as a verb on its own.,2025-05-12T10:47:13Z,0,0,3_meanings_of_break_down_shorts_englishlearning
He adds milk to tea! No-o-o-o-o-o!!! 🤯🤯🤯,2025-05-12T10:18:47Z,1,2,3_meanings_of_break_down_shorts_englishlearning
"Reply: It seems, now I definitely know what it feels to break down.",2025-05-12T13:13:54Z,0,0,3_meanings_of_break_down_shorts_englishlearning
Reply: @@alextsitovich9800 🤣 🤣 🤣 🤣,2025-05-12T14:51:51Z,1,0,3_meanings_of_break_down_shorts_englishlearning
I broke down the different words to a man who did ask to me that help me out ❤!,2025-05-12T10:16:03Z,1,0,3_meanings_of_break_down_shorts_englishlearning
"1.After saying to be creative, I cannot think of any examples , so,maybe , I am going to break down😂 2. Reading some of my fake birthday wishes, I nearly broke down. 3. Iet me  break down the issues that cause the computer breakdown.",2025-05-12T10:11:30Z,3,0,3_meanings_of_break_down_shorts_englishlearning
"If going on still something terrible with you, never worry and stop breaking down yourself because today cannot be yours, always step towards",2025-05-12T10:10:41Z,1,0,3_meanings_of_break_down_shorts_englishlearning
"But, why did you leave your accounting job",2025-05-12T10:06:52Z,1,0,3_meanings_of_break_down_shorts_englishlearning
Your pronouncation is perfect,2025-05-12T10:02:00Z,4,0,3_meanings_of_break_down_shorts_englishlearning
She breaking down infront of her parents after knows about her husband who is cheating her,2025-05-12T10:01:42Z,1,1,3_meanings_of_break_down_shorts_englishlearning
"Reply: Thanks for giving us an example sentence! 😊 The meaning of &#39;break down&#39; is correct, but you could use another phrasal verb in your sentence to make it sound more natural. &#39;knows&#39; could be replaced with &#39;finding out&#39;, because she didn&#39;t know her husband was cheating on her until recently. It was previously unknown information. 😊",2025-05-12T10:07:51Z,0,0,3_meanings_of_break_down_shorts_englishlearning
Oh thank you buddy,2025-05-12T09:59:15Z,2,0,3_meanings_of_break_down_shorts_englishlearning
What about medical context? <br><br>Enzymes help break down food in the digestive system.<br><br>The skin began to break down due to pressure ulcers.,2025-05-12T09:56:01Z,3,1,3_meanings_of_break_down_shorts_englishlearning
Reply: We can also use &#39;break down&#39; to describe a substance that is being separated into other substances by a biological or chemical process. 😊,2025-05-12T10:15:37Z,3,0,3_meanings_of_break_down_shorts_englishlearning
1st comment 😁😊,2025-05-12T09:54:06Z,3,4,3_meanings_of_break_down_shorts_englishlearning
Reply: Tenth comment 🦦,2025-05-12T10:02:32Z,1,0,3_meanings_of_break_down_shorts_englishlearning
Reply: Well done! Can you use &#39;break down&#39; in an example sentence for us??,2025-05-12T10:02:49Z,2,0,3_meanings_of_break_down_shorts_englishlearning
Reply: He suffered a breakdown after his wife died,2025-05-12T10:13:59Z,0,0,3_meanings_of_break_down_shorts_englishlearning
Reply: @@bbclearningenglish my phone was broken down,2025-05-12T10:49:16Z,1,0,3_meanings_of_break_down_shorts_englishlearning
"Thanks for watching! ❤<br>Tell us - what was your favourite &#39;subject&#39; at school? 🤔<br>If you like these box sets, check out our 6 Minute English box sets here to learn even more vocabulary: <a href=""http://bit.ly/3jdEP0b"">bit.ly/3jdEP0b</a>",2025-05-12T09:08:44Z,3,0,box_set_english_in_a_minute_23_ten_english_lessons_in_10_minutes
I agree with you. All the videos of BBC are great. I am going to head over to other ones. Thanks,2025-05-14T14:52:28Z,0,0,box_set_english_in_a_minute_23_ten_english_lessons_in_10_minutes
Thanks bbc❤,2025-05-13T05:43:13Z,1,0,box_set_english_in_a_minute_23_ten_english_lessons_in_10_minutes
Nothing,2025-05-12T19:11:57Z,0,0,box_set_english_in_a_minute_23_ten_english_lessons_in_10_minutes
"What a great lesson! I&#39;m pretty happy with the fact that I&#39;ve just learnt another meaning for the word &quot;field&quot;, referring to deal with a problem. I also find some yoga positions very uncomfortable, in fact I skipped them. Many thanks for your lesson BBC teachers!",2025-05-12T18:29:06Z,0,0,box_set_english_in_a_minute_23_ten_english_lessons_in_10_minutes
"I am from Bangladesh. As a ielts candidate, I need a speaking partner!",2025-05-12T17:43:23Z,0,0,box_set_english_in_a_minute_23_ten_english_lessons_in_10_minutes
Thanks BBC,2025-05-12T11:53:04Z,0,1,box_set_english_in_a_minute_23_ten_english_lessons_in_10_minutes
Reply: You&#39;re welcome! Thank you for being a student with us. 😊 ❤,2025-05-12T15:01:33Z,0,0,box_set_english_in_a_minute_23_ten_english_lessons_in_10_minutes
"As a fluency coach, I found this session crisp and helpful, perfect for learners who want to build vocabulary and confidence in real conversations.",2025-05-12T09:27:49Z,0,0,box_set_english_in_a_minute_23_ten_english_lessons_in_10_minutes
"Great 10 minutes  English. It’s my best way to learn. It’s short, enough detailed, and clear. Thank you. I need more, Please.",2025-05-12T04:42:41Z,1,1,box_set_english_in_a_minute_23_ten_english_lessons_in_10_minutes
"Reply: We&#39;re so glad you enjoy this series! 😁 Stay tuned for more box sets. 👍<br>Alternatively, you can find the individual episodes of English In A Minute on our website: <a href=""http://bit.ly/4cGmq3q"">bit.ly/4cGmq3q</a>",2025-05-12T09:06:41Z,0,0,box_set_english_in_a_minute_23_ten_english_lessons_in_10_minutes
"BBC professors,are expert on their FIELD!",2025-05-11T23:38:08Z,1,0,box_set_english_in_a_minute_23_ten_english_lessons_in_10_minutes
It&#39;s really helpful for me.,2025-05-11T23:24:11Z,2,1,box_set_english_in_a_minute_23_ten_english_lessons_in_10_minutes
Reply: That&#39;s what we like to hear! 😊,2025-05-12T09:09:13Z,0,0,box_set_english_in_a_minute_23_ten_english_lessons_in_10_minutes
"Could you explain what is the difference between &quot;for,&amp;, to, please.",2025-05-11T18:40:54Z,1,0,box_set_english_in_a_minute_23_ten_english_lessons_in_10_minutes
It&#39;s really a great video ❤ thank you,2025-05-11T18:36:52Z,1,0,box_set_english_in_a_minute_23_ten_english_lessons_in_10_minutes
My kind gratitudes are resonated with your every single lesson.  I&#39;m mad for British English 😊🎉🎉!,2025-05-11T16:48:43Z,1,0,box_set_english_in_a_minute_23_ten_english_lessons_in_10_minutes
"Terrific, thx!",2025-05-11T13:50:32Z,1,1,box_set_english_in_a_minute_23_ten_english_lessons_in_10_minutes
Reply: You&#39;re welcome! Do you know any other synonyms for &#39;terrific&#39;? 😁,2025-05-12T09:09:55Z,0,0,box_set_english_in_a_minute_23_ten_english_lessons_in_10_minutes
Super fantastic ❤❤❤,2025-05-11T13:48:41Z,1,0,box_set_english_in_a_minute_23_ten_english_lessons_in_10_minutes
"wow, English is really difficult. I&#39;ve learned English for 10 years and I do not speak English very well.",2025-05-11T13:22:07Z,0,2,box_set_english_in_a_minute_23_ten_english_lessons_in_10_minutes
"Reply: What do you struggle with in English? 😊<br>If you tell us, we can recommend some content that you can use to improve! 🤩",2025-05-12T09:14:15Z,0,0,box_set_english_in_a_minute_23_ten_english_lessons_in_10_minutes
"Reply: @bbclearningenglish  wow, thanks for your reply! Actually, I have a good grasp of grammar and vocabulary, but I struggle with producing sentences fluently. Also, I find English pronunciation tough, especially with things like linking and connected speech. I wonder if you have any tips for improving my output and pronunciation?",2025-05-12T15:13:17Z,0,0,box_set_english_in_a_minute_23_ten_english_lessons_in_10_minutes
Love your videos 😊,2025-05-11T12:30:35Z,1,0,box_set_english_in_a_minute_23_ten_english_lessons_in_10_minutes
Great 👍 thanks so much,2025-05-11T11:36:22Z,1,0,box_set_english_in_a_minute_23_ten_english_lessons_in_10_minutes
"Bbc Learning English is a really helpful channel for language learners, both grammar and speaking 🔊",2025-05-11T11:30:18Z,7,0,box_set_english_in_a_minute_23_ten_english_lessons_in_10_minutes
What a great BBC Learning English ❤,2025-05-11T11:26:27Z,1,0,box_set_english_in_a_minute_23_ten_english_lessons_in_10_minutes
Great video 🙏📚,2025-05-11T10:58:42Z,1,0,box_set_english_in_a_minute_23_ten_english_lessons_in_10_minutes
"great i like it more video please<a href=""UCkszU2WH9gy1mb0dV-11UJg/Rf90XtDbG8GQ8gTz_prwAg""></a>",2025-05-11T10:53:16Z,1,0,box_set_english_in_a_minute_23_ten_english_lessons_in_10_minutes
বাংলাদেশ থেকে কে দেখেছেন,2025-05-11T10:08:04Z,0,1,box_set_english_in_a_minute_23_ten_english_lessons_in_10_minutes
Reply: My eggs,2025-05-11T11:27:13Z,0,0,box_set_english_in_a_minute_23_ten_english_lessons_in_10_minutes
Good morning everyone.,2025-05-11T10:03:19Z,1,1,box_set_english_in_a_minute_23_ten_english_lessons_in_10_minutes
Reply: @@SidneiFreitas0505 Good afternoon at my place,2025-05-11T10:11:59Z,1,0,box_set_english_in_a_minute_23_ten_english_lessons_in_10_minutes
Couldn&#39;t find the longer video. Could anyone share the link ?,2025-05-19T08:50:59Z,0,2,gerund_or_infinitive
"Reply: 😊 You can copy and paste this link into your web browser: <a href=""https://bbc.in/40zYeKk"">https://bbc.in/40zYeKk</a>",2025-05-19T10:52:47Z,1,0,gerund_or_infinitive
Reply: Thanks so much !🙏🏻,2025-05-19T10:55:32Z,0,0,gerund_or_infinitive
Effective short videos for learn ;thanks,2025-05-19T08:10:39Z,0,0,gerund_or_infinitive
Please use some simple examples. Got more confused after watching this video.😮..,2025-05-18T17:43:35Z,0,0,gerund_or_infinitive
Sian: thanks to you. I&#39;m Rafael❤,2025-05-18T16:28:28Z,0,0,gerund_or_infinitive
What&#39;s her name?,2025-05-17T19:53:15Z,1,2,gerund_or_infinitive
Reply: 😊 This is Sian.,2025-05-19T10:17:29Z,0,0,gerund_or_infinitive
Reply: ​@@bbclearningenglish she&#39;s stunning,2025-05-19T10:22:10Z,0,0,gerund_or_infinitive
"Actually, I think it should be &#39;either&#39; at the end there, not &#39;both&#39;, shouldn&#39;t it? &#39;Some verbs are followed by either,&#39; as no verb is ever followed by both a gerund AND an infinitive at the same time. Tell me I&#39;m wrong...",2025-05-17T10:01:13Z,1,0,gerund_or_infinitive
Top channel pure energy english,2025-05-16T18:45:54Z,0,0,gerund_or_infinitive
I love this teacher!❤,2025-05-14T11:38:27Z,2,0,gerund_or_infinitive
😳😳🙄🙄🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️,2025-05-13T13:31:56Z,0,0,gerund_or_infinitive
<b>both</b> 🤷🏼‍♂️... it&#39;s like you can learn pronunciation rules but u are never sure until you learn how to pronounce that specific word!,2025-05-12T21:42:20Z,1,1,gerund_or_infinitive
"Reply: *learn, not leave, of course. edited the above.",2025-05-13T12:04:59Z,0,0,gerund_or_infinitive
"The best enjoy english learing , his proud bbs learning  English ❤",2025-05-12T14:39:35Z,3,0,gerund_or_infinitive
Learning from your channel is full of joy. It is not difficult to learn from your website.,2025-05-10T18:32:08Z,1,0,gerund_or_infinitive
👍🏻👌🏻👍🏻,2025-05-10T11:46:22Z,1,0,gerund_or_infinitive
Which are following by both,2025-05-10T11:08:19Z,1,0,gerund_or_infinitive
"I&#39;m going to be honest, I knew these rules... but It&#39;s great that you refresh them for us, because at the beginning of the video I didn&#39;t remember them. Many thanks Sian!",2025-05-10T09:57:07Z,4,0,gerund_or_infinitive
I remember there was an episode comparing “stop to talk” and “stop talking “,2025-05-10T06:51:51Z,2,0,gerund_or_infinitive
You are the best teacher 🎉😊,2025-05-10T06:24:04Z,1,0,gerund_or_infinitive
Amazing video! BBC Learning English never disappoints! 😊,2025-05-10T00:14:03Z,6,0,gerund_or_infinitive
Wich are followed by both!!!,2025-05-09T15:50:57Z,1,0,gerund_or_infinitive
🎉🎉🎉thanksss,2025-05-09T15:33:41Z,1,0,gerund_or_infinitive
English has no head or tail.,2025-05-09T15:23:26Z,1,0,gerund_or_infinitive
"I remember watching this movie for the first time back in 2020. (I have a memory of doing that) <br>I have a good memory, but sometimes I forget to do something. For example, last week I remembered to buy milk on my way home, when I was being late for my online meeting (Is it okay to say &quot;I have a good memory&quot; or it sounds a bit unnatural?)",2025-05-09T12:12:59Z,1,1,gerund_or_infinitive
"Reply: Yes, you can say &quot;I have a good memory&quot; when you are talking about your ability to remember things. <br>More about &#39;remember&#39; here: <a href=""https://www.youtube.com/watch?v=Ez6e9l5WEhA"">https://www.youtube.com/watch?v=Ez6e9l5WEhA</a>",2025-05-09T12:39:45Z,1,0,gerund_or_infinitive
Wales🏴󠁧󠁢󠁷󠁬󠁳󠁿💙,2025-05-09T11:06:08Z,1,0,gerund_or_infinitive
Wow! That’s what I’ve been confused about lately (as an advanced English speaker)!!! Thanks a lottt! Just at the right time!! 💚💚💚,2025-05-09T10:31:59Z,9,1,gerund_or_infinitive
"Reply: Glad it was helpful! Don&#39;t forget to check out the longer video on our website for much more help :) <a href=""https://bbc.in/40zYeKk"">https://bbc.in/40zYeKk</a>",2025-05-09T10:35:05Z,4,0,gerund_or_infinitive
I like to read. I like reading.,2025-05-09T10:31:38Z,3,2,gerund_or_infinitive
"Reply: Both can be used, I think 😂",2025-05-09T10:35:35Z,2,0,gerund_or_infinitive
"Reply: Yes they can - Sian covers this in the longer video here: <a href=""https://bbc.in/40zYeKk"">https://bbc.in/40zYeKk</a>",2025-05-09T10:41:44Z,6,0,gerund_or_infinitive
❤️🇵🇰❣️love from Pakistan ❤,2025-05-09T10:30:09Z,2,1,gerund_or_infinitive
Reply: 🇮🇳,2025-05-09T11:30:37Z,1,0,gerund_or_infinitive
Where can we find out your longer videos about gerunds and Infinitives?,2025-05-09T10:26:48Z,7,3,gerund_or_infinitive
"Reply: Click or copy and paste this link:  <a href=""https://bbc.in/40zYeKk"">https://bbc.in/40zYeKk</a><br>Or just head to our website and you&#39;ll find it on the homepage :)",2025-05-09T10:36:29Z,8,0,gerund_or_infinitive
"Reply: Humans are confused.<br>They only follow evidence in chemistry, science, electronics, medicine, and other areas. As for religion, they follow any religion other than Islam. It&#39;s simple: if you bought a Korean device, any Korean device, would you use it before reading the user manual?!<br>Would you read the user manual for another device? No, that&#39;s illogical.<br>How can you not read your guide from your Creator, which is Islam, which God has preserved until the Day of Judgment, and preserved the primary source of Islamic knowledge, the Holy Quran?<br>Beware: I urge you to learn the true Islam. Just as the Jews and Christians were divided, there are differences within Islam, some close to the essence of Islam and others far from it.<br>While Islam has evidence, and this is one, Christianity and Judaism are full of contradictions and lack evidence, such as transmitted evidence, i.e., authentic hadiths.<br>(This science is unique to Muslims, and the West applies it to the letter in the sciences, attributing the science to the one who wrote it. We say that Newton arrived at this law, and that was arrived at by Coulomb and others.<br>(As for other sciences, there are many, such as the induction that Coulomb performed to prove the law of electricity.)<br>How can the books of the two religions be valid in the face of the Holy Quran? The Quran is preserved. Yes, preserved to the point that you cannot even utter a single word. Go to Syria yesterday, and you will find a thousand children who have memorized the Quran by heart, letter by letter?!<br>What do you think of the era of the Companions,<br>when faith was high,<br>and the tongues were pure Arabic,<br>and the Companions were jurists and scholars, extracting benefits and teaching them to those around them?<br>When it was transmitted by continuous transmission? Do you know the meaning of continuous transmission? Come on, I will explain. Continuous transmission means that the Quran is logical, or rather mathematical, 100%, like arriving at a conclusion or axioms. The whole is greater than the part. It is always true, on Earth, on Mars, and today. And tomorrow.<br>Your books are contradictory, distorted, and their chains of transmission have been severed.<br>There is something wrong!<br>Have you seen what the Christians and Jews do in the name of religion and backwardness? (This one licks a dog, and the other slaughters a child!!!) What do you want?<br>We can pay for it.<br>Wouldn&#39;t we?<br>What better investment is there in your knowledge? Isn&#39;t it in people? Isn&#39;t it in children?!<br>Did the Companions do anything but good to you?<br>In Islam, we even pay you zakat for those we hoped would convert to Islam.<br>It is forbidden for us to lie to you.<br>Research the lessons of the scholars. How do we teach our children every day, in our weakness, patience, benevolence, truthfulness, and the morals of Islam? We want goodness and guidance for you.<br>Whether we are strong or weak, understand. Our weakness originally stemmed from our distance from Islam.<br>Some Jews and Christians have only added fuel to the fire, and how have they achieved good? Don&#39;t they know how to count?<br>There is much more to be said. Write &quot;Trampling on a Call&quot; or &quot;The Basis of a Single Message.&quot;<br><br>And be patient.",2025-05-09T11:33:12Z,0,0,gerund_or_infinitive
"Reply: Yes, It&#39;s a good question, because I was looking for on BBC website but I could not find it😮. Thanks",2025-05-09T13:04:58Z,0,0,gerund_or_infinitive
"🤩 Click here to learn 10 &#39;animal&#39; expressions in 25 minutes: <a href=""https://www.youtube.com/watch?v=dlVv1C_hgvs"">https://youtu.be/dlVv1C_hgvs</a>",2025-05-08T10:28:15Z,13,0,should_animals_be_kept_in_zoos_6_minute_english
Should but not in cramped cages!!! 💛💙,2025-05-18T21:50:00Z,1,0,should_animals_be_kept_in_zoos_6_minute_english
Animals in zoo usually have more lifespan than those live in wild.,2025-05-18T01:49:49Z,0,0,should_animals_be_kept_in_zoos_6_minute_english
"You mean like people&#39;?  Well It depends?  How dumb are they.  To find out, there needs to be IQ testing.  Thank You.  ⚡⚡🔬🫏🧬🧪🍗😁🥐🥐🍒🍒👏👏🍔🦍",2025-05-16T03:15:09Z,0,0,should_animals_be_kept_in_zoos_6_minute_english
I feel sorry for animals which are kept in zoos but having said that some of the animals in the zoos have being rescued to protect them as they have being hurt for humans or other animals other wise they would die.,2025-05-15T06:06:11Z,0,0,should_animals_be_kept_in_zoos_6_minute_english
Hello from Uzbekistan 🇺🇿,2025-05-14T12:45:41Z,2,0,should_animals_be_kept_in_zoos_6_minute_english
Zoos must be prohibited!,2025-05-14T03:17:00Z,0,0,should_animals_be_kept_in_zoos_6_minute_english
i like zoo very much <br>this full of  animals ans birds,2025-05-14T01:01:46Z,0,0,should_animals_be_kept_in_zoos_6_minute_english
Couldn&#39;t be better! 😍👏,2025-05-13T11:06:36Z,1,0,should_animals_be_kept_in_zoos_6_minute_english
"I like your video today, it&#39;s was very interested ! Best wishes !",2025-05-13T07:24:12Z,2,0,should_animals_be_kept_in_zoos_6_minute_english
"I quite like zoos. People come to zoos because they want to see animals such as lions, giraffes, rhinos, elephants, tigers, penguins, crocodiles, and many more, but zoos are like animal prisons. The animals are kept in an enclosure where there is very little room to explore. They can just get fed up and bored with being in the same place all the time. It does, however, keep them safe from poachers, and animals from an endangered species may need to be kept in zoos for the sake of the species&#39; survival. The big question is, are they better off being vulnerable to poaching, or being cooped up in a zoo?",2025-05-12T22:03:05Z,0,0,should_animals_be_kept_in_zoos_6_minute_english
I find writing a perfect essay difficult and I think I should break it down into many parts.,2025-05-12T16:40:34Z,0,0,should_animals_be_kept_in_zoos_6_minute_english
"Zoos can help protect endangered animals and educate the public,  but animals deserve freedom and a natural environment.",2025-05-12T13:33:24Z,1,0,should_animals_be_kept_in_zoos_6_minute_english
"Definitely shouldn&#39;t, it&#39;s animal abuse.",2025-05-12T10:39:54Z,0,0,should_animals_be_kept_in_zoos_6_minute_english
Thanks for sharing,2025-05-12T09:17:53Z,2,0,should_animals_be_kept_in_zoos_6_minute_english
Perfect as always 🎉,2025-05-12T06:09:11Z,0,0,should_animals_be_kept_in_zoos_6_minute_english
Freedom for Angels Davis 😊,2025-05-12T04:00:27Z,0,0,should_animals_be_kept_in_zoos_6_minute_english
👍♥️♥️,2025-05-11T18:56:57Z,0,0,should_animals_be_kept_in_zoos_6_minute_english
"Useful video👍<br>Zoos are not in good condition in some countries especially in my country,they are keeping animals only to make business",2025-05-11T15:19:16Z,0,0,should_animals_be_kept_in_zoos_6_minute_english
so hard.many new words,2025-05-11T10:41:14Z,0,0,should_animals_be_kept_in_zoos_6_minute_english
"detrimental <a href=""https://www.youtube.com/watch?v=d6BGuntMwCM&amp;t=198"">3:18</a>",2025-05-11T03:42:15Z,0,0,should_animals_be_kept_in_zoos_6_minute_english
Many thanks BBC learning,2025-05-10T23:07:50Z,1,0,should_animals_be_kept_in_zoos_6_minute_english
Use this comment as a listener from KAZAKHSTAN ❤,2025-05-10T19:38:10Z,0,0,should_animals_be_kept_in_zoos_6_minute_english
Uzb😂😂❤,2025-05-10T13:06:49Z,1,0,should_animals_be_kept_in_zoos_6_minute_english
Thanks so much,2025-05-10T12:04:30Z,1,0,should_animals_be_kept_in_zoos_6_minute_english
"thanks your program and information ,  greetings from Uzbekistan ❤😊",2025-05-10T11:48:20Z,2,0,should_animals_be_kept_in_zoos_6_minute_english
"How can the zoos teach the animal care if we don&#39;t respect the natural needs of the animal such as living and being happy in its habitat.  <br>What would happen if humans were locked in golden cages? Would we be happy?<br>Let&#39;s be human, stop visiting and creates zoos!",2025-05-09T11:47:52Z,0,0,should_animals_be_kept_in_zoos_6_minute_english
Never in Zoos ....Animals is Freedom&#39;s Symbol ....and in Zoo...is Shut in Jail ....is Death <br>Animals only free Forever in Our.Habitat,2025-05-09T10:39:13Z,2,0,should_animals_be_kept_in_zoos_6_minute_english
"No, they should not. There is an exception -- the intention to save species&#39;  of extinction",2025-05-09T10:16:14Z,1,0,should_animals_be_kept_in_zoos_6_minute_english
This video is the gift that keeps on giving! ❤🎉,2025-05-09T10:00:25Z,1,0,should_animals_be_kept_in_zoos_6_minute_english
Thank you a lot! Hello from Kazakhstan!! 🇰🇿💜,2025-05-09T07:50:02Z,2,0,should_animals_be_kept_in_zoos_6_minute_english
Thanks for your program. Greetings from Moscow.😊,2025-05-09T06:38:17Z,2,0,should_animals_be_kept_in_zoos_6_minute_english
I think zoos are good institution for animals which can help people understand and protect animals.,2025-05-09T05:58:10Z,0,0,should_animals_be_kept_in_zoos_6_minute_english
Thanks a lot. Greetings from Mexico.😊,2025-05-09T05:01:18Z,1,0,should_animals_be_kept_in_zoos_6_minute_english
Thanks 😊,2025-05-09T03:52:09Z,1,0,should_animals_be_kept_in_zoos_6_minute_english
Endangered animals need to be conserved. It&#39;s really abnormal when animals in the zoo escape. Parrots mimic what humans say.,2025-05-08T22:16:14Z,0,0,should_animals_be_kept_in_zoos_6_minute_english
人間にしてはいけないと感じることは動物にもしてはいけない。簡単なことだ。,2025-05-08T18:58:57Z,0,0,should_animals_be_kept_in_zoos_6_minute_english
Zoos should be band except intensive care,2025-05-08T18:27:30Z,0,0,should_animals_be_kept_in_zoos_6_minute_english
It is not easy for me to mimic your British accent.,2025-05-08T18:04:55Z,0,0,should_animals_be_kept_in_zoos_6_minute_english
Freedom for all animals!,2025-05-08T17:55:42Z,2,0,should_animals_be_kept_in_zoos_6_minute_english
"I wish some people could live happily without taking animals&#39; rights. They do deserve living freely in nature without humans&#39;&#39; interference. Look at their beauty, how wonderful they are 💕a",2025-05-08T16:51:37Z,3,0,should_animals_be_kept_in_zoos_6_minute_english
I totally disagree with zoo theory  because animals have their right to live where they want to .,2025-05-08T16:40:42Z,27,0,should_animals_be_kept_in_zoos_6_minute_english
"Every time you humans and your stupidity trying to justify the prison of animals in zoos. The human itself is an animal. What do you feel visiting zoos with diferent human beings exposed? That&#39;s interesting, isn&#39;t it? Think about it!!! <a href=""UCkszU2WH9gy1mb0dV-11UJg/E8MfY5u7JPSXkNAP95GAmAE""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/oPgfY_DoKfSXkNAPq8-AgAo""></a>",2025-05-08T16:39:27Z,0,0,should_animals_be_kept_in_zoos_6_minute_english
I would like to see the place where animals are kept.,2025-05-08T15:55:57Z,1,1,should_animals_be_kept_in_zoos_6_minute_english
Reply: Then would you like to be kept and animals seeing you? How selfish,2025-05-15T15:23:46Z,0,0,should_animals_be_kept_in_zoos_6_minute_english
😍,2025-05-08T15:51:46Z,2,0,should_animals_be_kept_in_zoos_6_minute_english
"I find very difficult to have an opinion about animals be kept in zoos because on the one hand I think it&#39;s the only way some children get to see wild<br>animals but on the other hand, I agree with Neil that it&#39;s sad and cruel. The arguments against and in favour are very convincing in their thinking, but I can&#39;t make up my mind. I love my freedom, and besides I suffer from claustrophobia, I don&#39;t want to imagine if I were to be kept somewhere for ever. Maybe I&#39;m alredy making a statement! Many thanks for your lesson.",2025-05-08T14:46:21Z,3,2,should_animals_be_kept_in_zoos_6_minute_english
Reply: Thanks for your excellent comment!,2025-05-08T15:17:40Z,0,0,should_animals_be_kept_in_zoos_6_minute_english
Reply: @@bbclearningenglish Thanks to you always!,2025-05-08T15:21:16Z,0,0,should_animals_be_kept_in_zoos_6_minute_english
❤❤❤,2025-05-08T13:54:19Z,2,0,should_animals_be_kept_in_zoos_6_minute_english
Zoos should not exist. Go vegan! 💚,2025-05-08T13:47:06Z,1,0,should_animals_be_kept_in_zoos_6_minute_english
thank you very much,2025-05-08T13:37:32Z,2,0,should_animals_be_kept_in_zoos_6_minute_english
"Zoos are jails for animals. I never will forget a poor Elephant at the Bronx&#39;s zoo..he had minimal space and was totally alone! It was heartbroken to me that I decided not to visit a zoo anymore. In fact, now I&#39;m Vegan since 11 years",2025-05-08T13:26:09Z,7,2,should_animals_be_kept_in_zoos_6_minute_english
Reply: Thanks for the comment! Here&#39;s a quick tip - we can say &#39;it was heartbreaking&#39; or &#39;I was heartbroken&#39;.,2025-05-08T15:11:14Z,2,0,should_animals_be_kept_in_zoos_6_minute_english
Reply: @bbclearningenglish  thankyou ❤️,2025-05-08T15:22:24Z,1,0,should_animals_be_kept_in_zoos_6_minute_english
Of course not. We are not the owners of the planet. Santuarys  or natural reserves. Zoos and animal show are incredible cruel.,2025-05-08T13:17:09Z,0,0,should_animals_be_kept_in_zoos_6_minute_english
"Basically, I feel that animals should not be kept in zoos now. Population of animals is reduced compared to the 19th century. Before, it was a type of education in learning animals. Now, individuals have internet connection and TV channels that give more information about animals. Moreover, wealthy people can afford themselves to visit Africa and South America, where forests and jungle are home for animals.",2025-05-08T13:08:40Z,4,2,should_animals_be_kept_in_zoos_6_minute_english
Reply: Thanks for the excellent comment!,2025-05-08T15:09:54Z,1,0,should_animals_be_kept_in_zoos_6_minute_english
Reply: @bbclearningenglish  My pleasure.,2025-05-08T15:48:36Z,0,0,should_animals_be_kept_in_zoos_6_minute_english
Should human survive ?,2025-05-08T12:22:38Z,3,0,should_animals_be_kept_in_zoos_6_minute_english
Thanks for your time so could i get   the first lessons,2025-05-08T11:29:04Z,1,0,should_animals_be_kept_in_zoos_6_minute_english
I think Animals should live freely at there Natural Environment!!,2025-05-08T11:05:00Z,5,2,should_animals_be_kept_in_zoos_6_minute_english
Reply: Thanks for the comment! Here&#39;s a quick correction - &#39;I think animals should live freely IN their natural environment&#39;.,2025-05-08T14:26:03Z,2,0,should_animals_be_kept_in_zoos_6_minute_english
Reply: Oh thanks for the correction​@@bbclearningenglish,2025-05-08T16:33:18Z,0,0,should_animals_be_kept_in_zoos_6_minute_english
Thanks BBC from Dominican Republic 🇩🇴,2025-05-08T10:50:24Z,8,0,should_animals_be_kept_in_zoos_6_minute_english
thank you for video🥰,2025-05-08T10:42:08Z,2,0,should_animals_be_kept_in_zoos_6_minute_english
"Thank you, from Uzbekistan 🇺🇿🤍",2025-05-08T10:39:24Z,5,1,should_animals_be_kept_in_zoos_6_minute_english
Reply: Thanks for listening to this podcast!,2025-05-08T14:24:23Z,3,0,should_animals_be_kept_in_zoos_6_minute_english
